documento_idno,archivo_idno,archivo_nombre,archivo_nombre_abreviado,archivo_ubicacion_lugar_id,fondo,subfondo,serie,subserie,tipo_udc,unidad_documental_compuesta,tipo_documento,sigla_documento,resumen,deteriorado,fecha_inicial,fecha_inicial_raw,fecha_inicial_aproximada,fecha_final,fecha_final_raw,fecha_final_aproximada,folio_inicial,folio_final,evento_valor_sp,evento_forma_de_pago,evento_total,notas
mx-sv-doc-000061,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,22,Carta de compra/venta,,"Baltazar Amat vende a Diudin, negro Bran de 20 años de edad. Amat declara que el cautivo es ""llamado Diudin en su lenguaje natural que esta por bautizarse.""",False,1605-08-19,1605-08-19,False,1605-08-19,1605-08-19,False,1629r,1629r,450,contado,450,
mx-sv-doc-000062,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 4,Escrituras de Juan Felipe,,,caj,36,Carta de compra/venta,,"Antonia, negra criolla de 22 años, es comprada por Pedro de Angulo, vecino de Puebla. El vendedor es Cristóbal González de Herrera.",False,1590-01-19,1590-01-19,,1590-01-19,1590-01-19,,66r,66r,380,contado,,La alcabala queda a cargo del comprador.
mx-sv-doc-000064,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 4,Escrituras de Juan Felipe,,,caj,36,Carta de compra/venta,,"Bartolomé, negro Congo de 25 años, es comprado por Pedro de Angulo, vecino de Puebla. El vendedor es Diego García de Herrera, vecino de Puebla.",False,1590-02-13,1590-02-13,False,1590-02-13,1590-02-13,False,268r,268r,350,contado,,
mx-sv-doc-000065,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 4,Escrituras de Juan Felipe,,,caj,36,Carta de compra/venta,,"Isabel de Vargas, viuda de Juan de Formicedo, compra a María, negra Angola de 25 años. El vendedor es Francisco Meneses, regidor y vecino de Puebla.",False,1590-02-15,1590-02-15,False,1590-02-15,1590-02-15,False,264r,264r,400,contado,,"Meneses declara que María ""es venida por mi cuenta de los Reynos de Castilla y de primera venta."""
mx-sv-doc-000067,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 4,Escrituras de Juan Felipe,,,caj,36,Carta de compra/venta,,"Doña Maria Ayllón y Alonso Galeote, regidor, vecinos casados de la ciudad de Puebla, venden a Juan, negro Congo de más de 50 años por 200 pesos. El comprador es Juan García Barranco, vecino de Puebla.",False,1590-03-03,1590-03-03,,1590-03-03,1590-03-03,,73r,73r,200,contado,,
mx-sv-doc-000069,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 4,Escrituras de Rodrigo Alonso de León,,,caj,36,Carta de compra/venta,,"Catalina Pérez, vecina de Puebla y viuda de Juan Alonso, vende a Diego, mulato criollo de 20 años por 370 pesos. El comprador es Pedro de Hita, zapatero, vecino de Puebla.",False,1590-03-19,1590-03-19,,1590-03-19,1590-03-19,,177v,177v,370,contado,,
mx-sv-doc-000068,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 4,Escrituras de Rodrigo Alonso de León,,,caj,36,Carta de compra/venta,,"Alonso Ruíz, vecino de Tepeaca, vende a Antón, negro Angola de entre 22 y 23 años. Ruíz lo había comprado de un vecino de Acatzingo. En esta transacción, el comprador es Pedro Ruíz Beltrán.",False,1590-03-16,1590-03-16,,1590-03-16,1590-03-16,,175r,175r,400,contado,,
mx-sv-doc-000063,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 4,Escrituras de Rodrigo Alonso de León,,,caj,36,Carta de compra/venta,,"El Hospital de Nuestra Señora de San Juan Letrán, por medio de Diego Cortés, patrón del hospital, vende a María, mulata herrada de 13 años. El comprador es Antonio López, barbero y vecino de Puebla.",False,1590-02-01,1590-02,,1590-02-01,1590-02,,22r,22r,300,contado,,
mx-sv-doc-000066,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 4,Escrituras de Rodrigo Alonso de León,,,caj,36,Carta de compra/venta,,"Luisa, negra de 22 años, es vendida por el tesorero de la santa iglesia catedral de Tlaxcala (Puebla), Don Juan de Cervantes. El comprador es Sancho de Lorriaga, vecino de Puebla.",False,1590-02-22,1590-02-22,,1590-02-22,1590-02-22,,71r,71r,400,contado,,
mx-sv-doc-000070,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 4,Escrituras de Rodrigo Alonso de León,,,caj,36,Carta de compra/venta,,"Juan de Porras Farfán, vecino de México, vende a Andrés, negro, por medio de Juan Bejarano, también vecino de México. El comprador es Gaspar de Rojas Victoria, vecino de Puebla.",False,1590-03-22,1590-03-22,,1590-03-22,1590-03-22,,102r,102r,250,contado,,No se especificó la edad de Andrés. Porras Farfán lo compró de los clérigos Fernando Gonzalez y Fernando de Bustamentos el 14 de marzo de 1590 ante Diego López de Herrera en la ciudad de México.
mx-sv-doc-000071,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 4,Escrituras de Rodrigo Alonso de León,,,caj,276r,Carta de compra/venta,,"Sebastián, negro Biáfara de 30 años, es vendido por el bachiller Luis de Saavedra, vecino de Puebla y presbítero. El comprador es Hernando de Salas por medio de Marcos de Palacios.",False,1590-03-26,1590-03-26,False,1590-03-26,1590-03-26,False,276r,276r,500,contado,,
mx-sv-doc-000072,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 4,Escrituras de Rodrigo Alonso de León,,,caj,36,Carta de compra/venta,,"Francisco, negro Bran de más de 40 años, es vendido por Francisco Hernández Ferruz, vecino de Huexotzingo. El comprador es Bartolomé García Barranco por medio de Francisco Martínez, vecinos de Puebla.",False,1590-04-03,1590-04-03,,1590-04-03,1590-04-03,,181v,181v,120,contado,,Hernández Ferruz lo compró de Gonzalo Cerezo. En esta venta el pago de la alcabala quedó a cargo de Bartolome García Barranco.
mx-sv-doc-000073,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,22,Carta de compra/venta,,"Baltazar Amat vende a Francisco, negro bozal de tierra de los Ríos, de 17 años.",False,1605-07-16,1605-07-16,False,1605-07-16,1605-07-16,False,1359r,1359r,420,contado,420,
mx-sv-doc-000074,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,21,Carta de compra/venta,,"Alonso Martín vende a María, negra Angola.",False,1605-03-15,1605-03-15,,1605-03-15,1605-03-15,,571r,571r,340,contado,340,
mx-sv-doc-000075,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,22,Carta de compra/venta,,"Antonio Beltrán vende a Jerónimo, negro Congo.",False,1605-09-13,1605-09-13,False,1605-09-13,1605-09-13,False,1729r,1729r,450,contado,450,
mx-sv-doc-000076,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,15,Carta de compra/venta,,"Hernando de Ortega vende a Lorenzo, negro de entre 11 y 12 años.",False,1605-04-13,1605-04-13,False,1605-04-13,1605-04-13,False,720r,720r,270,contado,270,
mx-sv-doc-000077,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,15,Carta de compra/venta,,"El obispo Diego Romano vende a María, negra Angola ladina.",False,1605-11-09,1605-11-09,False,1605-11-09,1605-11-09,False,2362r,2362r,500,contado,500,
mx-sv-doc-000078,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,22,Carta de compra/venta,,"María de Arellano y Joseph de Villa venden a Leonor, negra Bran.",False,1605-08-05,1605-08-05,False,1605-08-05,1605-08-05,False,1577r,1577r,210,contado,210,
mx-sv-doc-000079,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,22,Carta de compra/venta,,"Anton del Río vende a Francisco, negro criollo.",False,1605-07-05,1605-07-05,False,1605-07-05,1605-07-05,False,1291r,1291r,400,crédito 11 meses,400,
mx-sv-doc-000080,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,23,Carta de compra/venta,,"Bartolomé Jurado vende a Isabel, María y Francisco, negros bozales Angola.",True,1605-05-05,1605-05-05,False,1605-05-05,1605-05-05,False,None,,1110/3,contado,1110,
mx-sv-doc-000081,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,15,Carta de compra/venta,,"Francisco Ruíz Flores vende a María, negra criolla, y Francisca, mulata, su hija.",False,1605-09-04,1605-09-04,,1605-09-04,1605-09-04,,1701r,1701r,750/2,contado,750,"Fueron vendidas en Antequera el 2 de agosto de 1604 ante Juan de Aguilar, escribano."
mx-sv-doc-000082,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,23,Carta de compra/venta,,"Francisco Sánchez y Clemente de Aguinaga venden a Juliana, negra Angola.",True,1605-05-04,1605-05-04,,1605-05-04,1605-05-04,,None,,450,contado,450,Fue vendida en la ciudad de México el 27 de abril de 1605 ante el escribano Nicolás de Irala.
mx-sv-doc-000083,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,22,Carta de compra/venta,,"Hernan Juarez vende a Miguel, negro Angola.",False,1605-10-03,1605-10-03,False,1605-10-03,1605-10-03,False,1941v,1941v,230,contado,230,
mx-sv-doc-000085,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,142,Carta de compra/venta,,"Juana de Orosco y Cortes vende a Antonio, mulato, a Mateo de la Rosa.",False,1683-03-16,1683-03-16,False,1683-03-16,1683-03-16,False,73r,73r,88,pesos de oro común en reales,,
mx-sv-doc-000086,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,142,Carta de compra/venta,,"Phelisiana Rubio de Cazeres vende a Josepha, mulata, a doña Lorenza Valera.",False,1683-10-25,1683-10-25,False,1683-10-25,1683-10-25,False,237r,237r,350,pesos de oro común en reales,,
mx-sv-doc-000084,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,142,Carta de compra/venta,,"Frustos Delgado le otorgó poder a Juan Ruiz de la Madriz para que en su nombre venda a Manuel de la Cruz, negro de casta Popu, a Francisco de Castellanos.",False,1683-04-26,1683-04-26,,1683-04-26,1683-04-26,,123r,123r,375,pesos de oro común en reales,,
mx-sv-doc-000087,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,30,Carta de compra/venta,,"El racionero Juan Hernández de la catedral de México vende a Francisco, negro Arara.",False,1610-10-28,1610-10-28,False,1610-10-28,1610-10-28,False,1084r,1084r,300,contado,300,
mx-sv-doc-000088,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,31,Carta de compra/venta,,"Vicente de Beristain vende a Anton, negro bozal Congo.",False,1610-02-27,1610-02-27,False,1610-02-27,1610-02-27,False,442r,442r,250,deuda previa,250,
mx-sv-doc-000089,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,30,Carta de compra/venta,,"Gaspar de Guzman vende a Esperanza, negra Lucumí.",False,1610-04-26,1610-04-26,False,1610-04-26,1610-04-26,False,728r,728r,340,contado,340,
mx-sv-doc-000090,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,32,Carta de compra/venta,,"Juan Lozano Moreno, vende a Francisco, negro de la Mina de San Tomé.",False,1610-08-24,1610-08-24,False,1610-08-24,1610-08-24,False,1549r,1549r,390,contado,390,
mx-sv-doc-000091,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,30,Carta de compra/venta,,"El licenciado Cristóbal Maldonado vende a Pedro, negro Angola, casado con esclava de la compradora.",False,1610-04-24,1610-04-24,False,1610-04-24,1610-04-24,False,722r,722r,420,crédito 6 meses,420,La venta se canceló el 22 de mayo de 1610.
mx-sv-doc-000092,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,32,Carta de compra/venta,,"Alonso Garcia vende a María, negra Terranova, y a Petrona, Lucas, y Marcos, sus hijos, juntos por 996 pesos.",False,1610-06-23,1610-06-23,False,1610-06-23,1610-06-23,False,1130r,1130r,996/4,contado,996,
mx-sv-doc-000093,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,32,Carta de compra/venta,,"Roque Fernandez vende a María, negra bozal Bran, y a su hijo, Domingo, de 2 años, juntos por 500 pesos.",False,1610-06-18,1610-06-18,False,1610-06-18,1610-06-18,False,1093r,1093r,500/2,contado,500,
mx-sv-doc-000094,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Tomas Vazquez,,,caj,31,Carta de compra/venta,,Juan de Betancur vende nueve cautivos bozales Angola a Luis Crespo y a Luis García por 3258 pesos. Los cautivos llegaron en la armazón de los capitanes Bartolomé Jorge y Alonso Rodríguez de Morales.,True,1610-12-12,1610-12-12,False,1610-12-12,1610-12-12,False,None,,362,crédito 10 meses,362,
mx-sv-doc-000095,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Gabriel de Anzures,,,caj,32,Carta de compra/venta,,"Isabel de Torres vende a Diego, negro Angola, de oficio sombrerero.",False,1610-07-10,1610-07-10,False,1610-07-10,1610-07-10,False,1258r,1258r,350,contado,350,
mx-sv-doc-000096,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,31,Carta de compra/venta,,"Pedro López vende a Francisca, negra Angola, y a su hijo, Juan, de 2 años, juntos por 600 pesos.",True,1610-09-06,1610-09-06,False,1610-09-06,1610-09-06,False,None,,600/2,contado,600,
mx-sv-doc-000097,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,142,Carta de compra/venta,,"Pedro de Arse y Isabel de Aguirre, su legitima mujer, venden a Juana, mulata, a Juan de Guendulain.",False,1683-05-21,1683-05-21,False,1683-05-21,1683-05-21,False,142r,142r,350,pesos de oro común en reales,,
mx-sv-doc-000002,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,145,"Trueque, cambio y traspaso",,"Manuel de Salazar y Maria San Nicolas hacen trueque de sus esclavas Micaela, negra,  y Maria de Santo Domingo, mulata.",False,1688-07-08,1688-07-08,,1688-07-08,1688-07-08,,326r,326r,,trueque,,
mx-sv-doc-000004,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,145,Carta de compra/venta,,"Antonio Saenz de Segura vende Miguel Antonio, negro bozal a Nicolas Arriola.",False,1688-07-14,1688-07-14,,1688-07-14,1688-07-14,,333r,333r,150,pesos de oro común en reales,,
mx-sv-doc-000005,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,145,Poder especial,,"Gonzalo Domínguez Guerra otorga poder a Domingo de Yarze, para que en su nombre venda a Maria de Angais, una esclava mulata en el reino de Guatemala.",False,1688-07-28,1688-07-28,,1688-07-28,1688-07-28,,341r,341r,,,,
mx-sv-doc-000006,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,145,Carta de compra/venta,,"Juan López de Benavides vende a Antonio Gonzáles, negro, a Luis de Medina Castillo Urtado de Mendoza.",False,1688-07-29,1688-07-29,,1688-07-29,1688-07-29,,343r,343r,250,pesos de oro comun en reales,250,
mx-sv-doc-000007,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,145,Carta de compra/venta,,"Ambrocio del Real vende Juan Antonio, mulato a Joseph de Ybaera.",False,1688-07-29,1688-07-29,,1688-07-29,1688-07-29,,344r,344r,240,pesos de oro común en reales,,
mx-sv-doc-000009,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,145,Carta de compra/venta,,"Juan Prospero de Cardenas vende a Lorenza, negra, a Nicolas de Zeresuela Calderon.",False,1688-08-23,1688-08-23,,1688-08-23,1688-08-23,,362r,362r,200,pesos de oro común en reales,200,
mx-sv-doc-000010,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,145,Carta de compra/venta,,"Manuel Fiallo vende Antonio, negro, a Juan Bautista de Lizardi.",False,1688-09-02,1688-09-02,,1688-09-02,1688-09-02,,389r,389r,400,,,
mx-sv-doc-000011,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,145,Carta de compra/venta,,"Ambrosio del Real vende Joseph, negro de 25 años de la nación Luango, a Pedro Sánchez.",False,1688-09-09,1688-09-09,,1688-09-09,1688-09-09,,396r,396r,425,crédito de 12 meses,425,
mx-sv-doc-000101,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,30,Carta de compra/venta,,"Francisco de la Gandara Hermosa vende a Juan, negro Angola.",False,1610-05-09,1610-05-09,False,1610-05-09,1610-05-09,False,966r,966r,350,contado,350,
mx-sv-doc-000102,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,36,Carta de compra/venta,,"Maestro Estefano vende a Francisco, negro entre ladino y bozal Angola.",False,1610-04-09,1610-04-09,False,1610-04-09,1610-04-09,False,643r,643r,408,,408,
mx-sv-doc-000103,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,32,Carta de compra/venta,,"Alonso Rodríguez de Morales vende a Lucrecia, negra bozal Angola.",False,1610-08-07,1610-08-07,False,1610-08-07,1610-08-07,False,1482r,1482r,330,contado,330,
mx-sv-doc-000104,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,32,Carta de compra/venta,,"Doña Ginesa de Sandoval vende a Magdalena, negra ladina Anchico.",False,1610-08-07,1610-08-07,False,1610-08-07,1610-08-07,False,1476r,1476r,500,contado,500,
mx-sv-doc-000105,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,30,Carta de compra/venta,,"Alonso Domínguez vende a Antón, negro ladino Congo.",False,1610-05-06,1610-05-06,False,1610-05-06,1610-05-06,False,937r,937r,480,crédito de 5 meses,480,
mx-sv-doc-000106,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,32,Carta de compra/venta,,"Miguel Diaz de Cabrera vende a Antonio, negro ladino de la India de Portugal.",False,1610-08-02,1610-08-02,False,1610-08-02,1610-08-02,False,1451r,1451r,420,crédito de 2 meses,420,
mx-sv-doc-000107,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,30,Carta de compra/venta,,"Maestro Estefano vende a Pedro, negro criollo de Cabo Verde.",True,1610-05-01,1610-05,False,1610-05-01,1610-05,False,None,,600,contado,600,
mx-sv-doc-000108,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Juan de la Parra,,,caj,30,Carta de compra/venta,,"Doña Ines Zerón vende a Juan, mulato criollo, herrado en el rostro.",False,1610-05-01,1610-05,True,1610-05-01,1610-05,False,1009r,1009r,,,,
mx-sv-doc-000109,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,30,Carta de compra/venta,,"Cosme del Corral vende a Anton, negro Terranova de 20 años de edad.",True,1615-09-30,1615-09-30,False,1615-09-30,1615-09-30,False,None,,380,contado,380,
mx-sv-doc-000110,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,36,Carta de compra/venta,,"Manuel Carvallo vende a Gracia, negra Angola esclava, por 380 pesos. La carta de compra venta excluye a Antonio, mulato libre de 1 año.",True,1615-12-29,1615-12-29,False,1615-12-29,1615-12-29,False,None,,380,contado,380,
mx-sv-doc-000111,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,36,Carta de compra/venta,,"El capitán Juan Alonso de Mojica vende a Esperanza, china de 20 años.",True,1615-12-27,1615-12-27,False,1615-12-27,1615-12-27,False,None,,350,contado,350,
mx-sv-doc-000112,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,36,Carta de compra/venta,,"Don Fernando de Loaiza Altamirano vende a Manuel, negro criollo de 14 a 15 años de edad, y a Pedro, negro Angola, juntos por 800 pesos.",True,1615-03-24,1615-03-24,False,1615-03-24,1615-03-24,False,None,,800/2,previa deuda,800,
mx-sv-doc-000113,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,36,Carta de compra/venta,,"Bernabé Rodríguez vende a Sebastián, negro ladino Angola, oficial de empedrador.",True,1615-03-24,1615-03-24,False,1615-03-24,1615-03-24,False,None,,390,crédito 1 mes,390,
mx-sv-doc-000114,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,36,Carta de compra/venta,,"Melchor Coronel vende a Francisco, negro Banguela de 33 años de edad.",True,1615-03-16,1615-03-16,False,1615-03-16,1615-03-16,False,None,,250,contado,250,
mx-sv-doc-000115,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,36,Carta de compra/venta,,"Juan de Castro vende a Juan, negro Arara de 30 años de edad.",True,1615-01-14,1615-01-14,False,1615-01-14,1615-01-14,False,None,,400,contado,400,
mx-sv-doc-000116,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,36,Carta de compra/venta,,"Juan Rodríguez Quintero vende a Magdalena, negra Angola, y a su hijo Juan, de 2 años, juntos por 500 pesos.",True,1615-01-12,1615-01-12,False,1615-01-12,1615-01-12,False,None,,500/2,crédito de 4 meses,500,
mx-sv-doc-000117,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,36,Carta de compra/venta,,"Doña María Garces de León vende a Francisco, negro Bañon de 38 años de edad.",True,1615-01-12,1615-01-12,False,1615-01-12,1615-01-12,False,None,,300,contado,300,
mx-sv-doc-000118,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,36,Carta de compra/venta,,"Rodrigo Nuñez vende a Francisco, mulato criollo de 22 años de edad.",True,1615-12-04,1615-12-04,False,1615-12-04,1615-12-04,False,None,,400,contado,400,
mx-sv-doc-000119,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,42,Carta de compra/venta,,"Antonio de Pedraza vende a Blas, negro criollo de 20 años, herrado en el rostro.",False,1619-02-24,1619-02-24,False,1619-02-24,1619-02-24,False,196r,196r,320,contado,320,
mx-sv-doc-000120,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,42,Carta de compra/venta,,"Diego Quijano vende a Francisco, de 17 a 18 años, negro Angola de tierra Sao Tomé.",False,1619-02-22,1619-02-22,False,1619-02-22,1619-02-22,False,187r,187r,450,contado,450,
mx-sv-doc-000121,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,42,Carta de compra/venta,,"Antonio Gonzalez vende a Magdalena Antonia, negra criolla, y a su hijo Pascual de 3 meses, juntos por 400 pesos.",False,1619-02-17,1619-02-17,False,1619-02-17,1619-02-17,False,165r,165r,400/2,contado,400,
mx-sv-doc-000122,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,41,Carta de compra/venta,,"Elvira de Dueñas y Juan de Cejalbo (Cerralbo?), dorador, mujer y marido, venden a Juan Moreno, negro Angola de 18 años.",False,1620-05-04,1620-05-04,False,1620-05-04,1620-05-04,False,552r,552r,500,contado,500,
mx-sv-doc-000123,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,41,Carta de compra/venta,,"Francisco Gutiérrez de Ávila vende a Juan, negro criollo de las Islas Canarias, de 20 años.",False,1620-06-12,1620-06-12,False,1620-06-12,1620-06-12,False,750r,750r,390,contado,390,"Francisco Gutiérrez de Ávila vende a Juan, negro criollo de las Islas Canarias, de 20 años. El comprador es el Doctor Hernando Franco Risueño, maestre escuela de la catedral de Puebla (obispado de Tlaxcala)."
mx-sv-doc-000124,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,41,Carta de compra/venta,,"Fabionelle de Espinosa vende a Manuel, negro Mina de 23 años de edad.",False,1620-06-30,1620-06-30,False,1620-06-30,1620-06-30,False,800r,800r,400,contado,400,
mx-sv-doc-000125,mx-sv-doc-000002,Archivo General de Notarías del Estado de Puebla,AGNEP,21,Notaría 3,Escrituras de Alonso de la Parra,,,caj,41,Carta de compra/venta,,"Catalina Clemencia, viuda, vende a Manuel, negro Angola de 20 años de edad.",False,1620-07-04,1620-07-04,False,1620-07-04,1620-07-04,False,817r,817r,320,contado,320,
